frame_idx	x	y	vel_x	vel_y
197	31.211	1386.6	0.06	20
197	53.429	1358.3	0.05	24.44
197	53.129	1462.2	-0.75	6.81
197	55.911	1405.4	0.09	25.68
198	40.833	1515.3	-0.01	10.04
198	4.782	1540.7	-0.02	10
198	7.42	1491.7	-0.25	11.91
198	42.276	1462.1	0.14	9.83
198	53.277	1543.8	0	0
198	7.346	1352.7	0.05	19.99
198	17.906	1477.7	-0.05	20
198	29.849	1507.2	0.39	14.45
198	54.833	1515.3	0	0
198	42.125	1436.6	0.03	10
198	29.797	1477.1	-0.02	9.67
198	41.414	1406.3	0.03	9.25
198	19.821	1420.6	0.07	20
198	53.146	1482.8	0	0
198	42.68	1377.5	0.02	5
198	18.912	1372.6	0.07	20
198	31.245	1396.6	0.08	20
198	53.401	1369	-0.09	20.51
198	52.894	1464.8	-0.43	2.73
198	56.105	1416.7	0.29	19.14
199	40.822	1520.4	0.14	11.3
199	4.772	1545.7	-0.02	10.13
199	7.369	1496.7	-0.02	10.02
199	42.351	1467.1	0.15	9.83
199	53.277	1543.8	0	0
199	7.38	1362.7	0.06	19.98
199	17.887	1487.7	-0.04	20
199	29.834	1514.8	-0.03	15
199	54.833	1515.3	0	0
199	42.141	1441.6	0.03	10
199	29.788	1481.9	-0.02	9.67
199	41.429	1410.9	0.03	9.23
199	19.855	1430.6	0.07	20
199	53.146	1482.8	0	0
199	42.687	1380	0.02	5
199	18.946	1382.6	0.07	20
199	31.278	1406.6	0.07	20
199	53.434	1379	0.07	19.99
199	52.823	1464.9	0	0
199	56.126	1424.5	0.46	14.42
200	40.811	1526.1	-0.03	11.57
200	7.36	1501.7	-0.02	10
200	42.424	1472	0.15	9.84
200	53.277	1543.8	0	0
200	7.413	1372.5	-0.1	18.88
200	17.867	1497.7	-0.04	20.02
200	29.819	1522.3	-0.03	15.14
200	54.833	1515.3	0	0
200	42.158	1446.6	0.03	9.99
200	29.779	1486.7	-0.02	9.67
200	41.522	1415.4	0.38	8.28
200	19.888	1440.6	0.07	20.03
200	53.146	1482.8	0	0
200	42.698	1383.2	0.02	6.77
200	18.979	1392.6	0.07	20.05
200	31.311	1416.6	0.07	20
200	53.484	1388.9	0.07	18.91
200	52.823	1464.9	0	0
200	56.102	1430	0.03	10
201	40.8	1531.3	-0.03	9.95
201	7.35	1506.7	-0.01	10
201	42.476	1476.9	-0.36	9.8
201	53.277	1543.8	0	0
201	7.441	1381.2	-0.11	16.08
201	17.866	1506.7	-0.03	16.17
201	29.805	1529.1	-0.03	12.43
201	54.833	1515.3	0	0
201	42.174	1451.6	0.02	9.99
201	29.768	1491.6	-0.03	9.66
201	41.566	1419	-0.15	6.17
201	19.901	1449.8	-0.12	17.79
201	53.146	1482.8	0	0
201	42.71	1386.9	0.02	7.6
201	19.029	1402.3	0.08	17.93
201	31.344	1426.6	0.06	20.07
201	53.491	1396	-0.62	11.17
201	29.119	1359.6	0.07	20
201	52.823	1464.9	0	0
201	56.116	1434	-0.39	5.53
202	40.791	1536.3	-0.02	10
202	7.34	1511.7	-0.02	10
202	42.036	1482.7	0.25	13.16
202	53.277	1543.8	0	0
202	7.468	1389.2	0.05	15
202	17.835	1514.2	-0.03	15.06
202	29.792	1535.7	-0.03	14.2
202	54.833	1515.3	0	0
202	42.191	1456.6	0.03	10.12
202	29.759	1496.4	-0.02	9.67
202	41.597	1422.7	0.21	8.01
202	19.942	1459.7	-0.02	20.46
202	53.146	1482.8	0	0
202	42.721	1390.4	0.01	6.71
202	19.036	1410.1	0.04	14.86
202	31.373	1435.1	0.05	14.93
202	53.507	1401	0.04	10
202	29.152	1369.6	0.07	20.01
202	52.823	1464.9	0	0
202	56.187	1436.3	0.23	3.09
203	40.781	1541.3	-0.02	9.99
203	7.33	1516.7	-0.02	9.98
203	42.024	1489.2	-0.02	13
203	53.274	1545.3	-0.01	5.03
203	7.493	1396.8	0.21	16.31
203	17.82	1521.4	-0.04	13.47
203	29.78	1541.8	-0.18	10.41
203	54.833	1515.3	0	0
203	42.189	1461.8	-0.01	9.87
203	29.86	1501.3	0.32	9.81
203	41.59	1426.2	0.03	7.41
203	19.923	1469.7	-0.03	20.13
203	7.101	1354.2	0.07	20
203	53.146	1482.8	0	0
203	42.512	1393.1	-0.63	6.47
203	19.062	1417.6	0.05	15
203	31.397	1442.6	0.05	15.14
203	53.523	1406	0.03	10.08
203	18.93	1358.9	0.28	18.08
203	29.185	1379.6	0.07	20
203	53.354	1355	0.07	19.96
203	52.823	1464.9	0	0
203	56.124	1436.5	0	0
204	40.788	1546.1	-0.01	8.83
204	7.32	1521.6	-0.19	8.84
204	42.01	1495.7	-0.03	13
204	53.25	1548.1	-0.03	7.07
204	7.519	1404.7	0.04	14.86
204	17.808	1527.8	-0.43	10.54
204	29.77	1546.8	-0.02	10
204	54.833	1515.3	0	0
204	42.178	1466.8	-0.02	9.99
204	29.85	1506.3	-0.02	10.01
204	41.602	1429.6	0.03	7.32
204	19.904	1479.1	-0.22	17.08
204	7.134	1364.2	0.07	20
204	53.146	1482.8	0	0
204	42.335	1397.4	-0.47	8.82
204	19.086	1425.1	0.04	15
204	31.293	1449.5	-0.42	12.62
204	41.353	1355.1	0.02	10.01
204	53.556	1410.3	-0.44	6.21
204	18.892	1366.6	0.04	14.95
204	29.219	1389.6	0.07	19.99
204	53.45	1364.8	0.29	18.08
204	52.823	1464.9	0	0
204	56.124	1436.5	0	0
205	40.765	1549.3	-0.01	4.96
205	7.296	1525.7	-0.18	8.83
205	41.994	1502.3	-0.06	13.07
205	7.544	1412.2	0.05	15
205	17.798	1532.7	-0.02	10
205	54.791	1515.8	0.22	2.95
205	42.169	1471.8	-0.02	10
205	29.84	1511.3	-0.02	10
205	41.616	1434	0.03	10.03
205	19.888	1487.2	-0.19	15.49
205	7.167	1374.2	0.06	20
205	53.146	1482.8	0	0
205	42.099	1401.8	-0.48	8.84
205	19.111	1432.6	0.05	15
205	31.232	1456.1	-0.12	13.25
205	41.37	1360.1	0.02	9.98
205	53.563	1412	-0.43	1.2
205	18.917	1374.1	0.05	15
205	29.268	1399.6	0.23	19.49
205	53.412	1372.5	0.05	15.02
205	52.823	1464.9	0	0
205	56.124	1436.5	0	0
206	7.319	1530.7	0.15	9.49
206	42.135	1508.2	0.5	11.18
206	7.569	1419.7	0.04	15
206	17.788	1537.7	-0.02	10
206	54.827	1518.3	-0.01	4.94
206	42.159	1476.8	-0.02	10
206	29.83	1516.3	-0.02	10
206	41.633	1439.1	0.03	10
206	19.873	1494.8	-0.03	15.17
206	7.201	1384.2	0.07	20.13
206	53.146	1482.8	0	0
206	41.864	1406.3	-0.47	8.84
206	19.136	1440.1	0.05	15
206	31.145	1462.8	-0.2	13.07
206	41.386	1364.9	-0.14	8.71
206	53.543	1412.1	0	0
206	18.942	1381.6	0.05	15
206	29.322	1408.6	0.07	16.67
206	53.432	1378.6	0.04	10
206	52.823	1464.9	0	0
206	56.124	1436.5	0	0
207	7.295	1534.9	-0.01	8.33
207	42.375	1513.8	0.48	11.24
207	7.594	1427.2	0.05	15
207	17.794	1542.7	0.14	9.59
207	54.781	1521.3	0.22	8.08
207	42.149	1481.8	-0.02	10
207	29.82	1521.3	-0.02	10
207	41.649	1444.1	0.02	9.99
207	19.86	1501.4	-0.02	11.75
207	7.232	1393.6	0.06	17.47
207	53.146	1482.8	0	0
207	41.629	1410.7	-0.47	8.84
207	19.161	1447.6	0.05	15
207	31.049	1469.4	-0.19	13.16
207	41.401	1369.2	0.03	8.43
207	53.543	1412.1	0	0
207	18.967	1389.1	0.05	15
207	29.307	1416.1	0.05	15.02
207	53.444	1382	0.02	4.93
207	52.823	1464.9	0	0
207	56.124	1436.5	0	0
208	7.284	1539.7	-0.02	10.06
208	42.613	1519.5	0.47	11.25
208	7.619	1434.7	0.05	15
208	17.77	1546.7	-0.02	8.27
208	54.811	1526.3	-0.02	9.98
208	42.139	1486.8	-0.02	10
208	29.81	1526.3	-0.03	10
208	41.666	1449.1	0.03	10
208	19.849	1506.7	-0.02	9.86
208	7.26	1402.3	0.05	17.53
208	53.144	1484.3	-0.01	5.04
208	41.393	1415.1	-0.47	8.83
208	5.621	1360.2	0.07	20
208	19.186	1455.1	0.05	15.22
208	30.952	1476	-0.19	13.16
208	41.417	1374.1	0.03	10.04
208	53.543	1412.1	0	0
208	18.992	1396.6	0.06	15
208	29.331	1423.6	0.04	15
208	53.493	1384.5	0.42	4.45
208	52.823	1464.9	0	0
208	56.124	1436.5	0	0
209	7.293	1543.7	-0.02	6.17
209	42.866	1525.1	0.62	11.14
209	7.644	1442.2	0.05	15
209	17.764	1549.7	-0.01	4.84
209	54.802	1531.3	-0.01	10
209	42.128	1491.8	-0.03	10
209	29.8	1531.3	-0.02	10
209	41.683	1454.1	0.03	10
209	19.839	1511.7	-0.02	9.98
209	7.287	1410.2	0.06	14.87
209	53.096	1487.3	0.2	8.09
209	41.229	1419.5	0.05	8.6
209	5.654	1370.2	0.07	20.04
209	19.188	1461.9	-0.02	11.7
209	30.857	1482.6	-0.18	13.19
209	41.433	1379.1	0.02	10
209	53.543	1412.1	0	0
209	19.017	1404.1	0.05	15
209	29.397	1431.1	0.46	14.45
209	53.453	1385.1	0	0
209	19.342	1351.6	0.04	15.01
209	52.823	1464.9	0	0
209	30.487	1352.9	0.04	15.12
209	56.124	1436.5	0	0
210	7.272	1546.2	-0.01	5.02
210	42.946	1528.1	-0.15	2.61
210	7.669	1449.7	0.05	15
210	54.792	1536.3	-0.02	10
210	42.119	1496.8	-0.02	9.98
210	29.791	1536.3	-0.02	10
210	41.693	1459.3	-0.02	10.67
210	19.847	1516.6	-0.01	8.73
210	7.312	1417.7	0.05	15
210	53.127	1492.3	-0.02	9.99
210	41.372	1423.7	0.28	8.5
210	5.727	1379.6	-0.17	16.92
210	19.177	1467.2	-0.02	9.87
210	30.801	1488.8	-0.24	10.77
210	41.45	1384.1	0.03	10.01
210	53.543	1412.1	0	0
210	19.042	1411.6	0.06	15
210	29.374	1436.6	0.02	9.84
210	53.453	1385.1	0	0
210	19.368	1359.1	0.05	15.01
210	52.823	1464.9	0	0
210	30.513	1360.5	0.06	15.12
210	56.124	1436.5	0	0
211	7.267	1548.7	-0.01	5
211	42.944	1529.3	-0.01	2.5
211	7.694	1457.2	0.05	15.15
211	54.782	1541.3	-0.01	10
211	42.109	1501.6	-0.19	8.88
211	29.781	1541.3	-0.01	10
211	41.683	1464.3	-0.02	10
211	19.839	1520.2	-0.02	6.27
211	7.337	1425.2	0.06	15
211	53.118	1497.3	-0.02	10
211	41.511	1428	0.27	8.49
211	5.751	1387.1	0.46	14.47
211	19.167	1472.2	-0.02	10
211	30.768	1493.5	-0.02	9.51
211	41.467	1389.1	0.04	10
211	53.543	1412.1	0	0
211	19.067	1419.1	0.05	15
211	29.391	1441.6	0.03	10
211	53.453	1385.1	0	0
211	19.392	1366.6	0.04	15
211	52.823	1464.9	0	0
211	30.538	1368	0.05	15.13
211	53.137	1352.5	-0.2	6.92
211	56.124	1436.5	0	0
212	42.941	1530.6	-0.01	2.49
212	7.702	1463.7	-0.02	11.17
212	54.772	1546.3	-0.02	10
212	42.102	1505.3	-0.42	5.58
212	29.771	1546.3	-0.02	10
212	41.673	1469.3	-0.03	10.01
212	19.818	1522.7	-0.01	5.06
212	7.362	1432.7	0.05	15
212	53.108	1502.3	-0.01	10
212	41.65	1432.2	0.28	8.5
212	5.728	1392.7	0.03	9.84
212	19.157	1477.2	-0.02	10
212	30.758	1498.3	-0.02	9.5
212	41.483	1394.1	0.03	10
212	53.543	1412.1	0	0
212	19.091	1426.6	0.05	15.02
212	29.407	1446.6	0.03	10
212	53.453	1385.1	0	0
212	19.418	1374.1	0.05	15
212	52.753	1466.4	-0.01	7.08
212	30.563	1375.6	0.06	15.12
212	53.104	1355	0.02	5.02
212	56.124	1436.5	0	0
213	42.939	1531.9	-0.01	2.59
213	7.676	1468.7	-0.01	10.02
213	42.097	1507.8	-0.01	5
213	41.663	1474.3	-0.02	10
213	19.813	1524.9	-0.01	3.36
213	7.386	1440.2	0.05	14.98
213	53.098	1507.3	-0.02	10
213	41.842	1436.6	0.53	9.3
213	5.745	1397.7	0.03	10
213	19.148	1482.2	-0.02	10
213	30.749	1503	-0.01	9.5
213	41.5	1399.1	0.03	10
213	53.543	1412.1	0	0
213	19.129	1433.1	0.03	11.17
213	29.424	1451.6	0.03	10
213	53.453	1385.1	0	0
213	19.442	1381.6	0.05	15
213	52.808	1472.1	-0.03	11.98
213	30.601	1383.1	0.15	14.34
213	53.112	1357.5	0.02	5
213	56.124	1436.5	0	0
214	42.938	1532.4	0	0
214	7.665	1473.7	-0.02	9.99
214	42.134	1510.2	0.41	4.38
214	41.653	1479.3	-0.03	10.05
214	19.828	1526.2	0	1.2
214	7.474	1447.4	0.26	13.08
214	53.088	1512.3	-0.02	10
214	41.891	1441.6	0.02	10
214	5.761	1402.7	0.02	9.99
214	19.137	1487.2	-0.02	10.03
214	30.74	1507.8	-0.01	9.5
214	41.517	1404.1	0.04	10
214	53.543	1412.1	0	0
214	19.129	1438.1	0.02	10.05
214	5.87	1360.2	0.05	14.93
214	29.441	1456.6	0.03	10.11
214	53.453	1385.1	0	0
214	19.467	1389.1	0.04	15
214	52.797	1478.1	-0.02	11.99
214	30.61	1389.5	0.05	12.74
214	53.12	1360	0.01	5.02
214	30.162	1353.1	0.29	14.25
214	56.134	1437.5	0.49	4.29
215	42.938	1532.4	0	0
215	7.656	1478.7	-0.02	10
215	42.128	1511.6	0.38	2.7
215	41.686	1483.7	-0.24	6.92
215	19.811	1526.3	0	0
215	7.428	1452.7	0.04	9.96
215	53.078	1517.3	-0.02	9.99
215	41.908	1446.6	0.04	10
215	5.778	1407.7	0.03	10
215	19.081	1491.8	-0.58	7.23
215	30.73	1512.5	-0.03	9.5
215	41.533	1409.1	0.03	9.99
215	53.543	1412.1	0	0
215	19.068	1442.8	-0.44	8.07
215	5.936	1367.6	0.46	14.45
215	29.422	1460.9	-0.2	7.7
215	53.453	1385.1	0	0
215	41.096	1352.6	0.04	10
215	19.492	1396.6	0.05	15.17
215	52.785	1484.1	-0.03	12
215	30.63	1395.9	0.04	12.75
215	53.127	1362	0.18	4.46
215	30.311	1360.3	0.29	14.25
215	55.873	1440.8	-0.23	9.13
216	42.938	1532.4	0	0
216	7.645	1483.7	-0.03	9.99
216	42.089	1511.8	0	0
216	41.64	1486.3	-0.01	5.03
216	19.811	1526.3	0	0
216	7.445	1457.7	0.04	10.12
216	53.069	1522.3	-0.01	10
216	41.925	1451.6	0.04	10
216	5.795	1412.7	0.03	10
216	19.012	1494.8	-0.02	6.02
216	30.798	1517.3	0.42	9.61
216	41.55	1414.1	0.03	10
216	53.543	1412.1	0	0
216	19.049	1447.1	0.03	8.77
216	5.913	1373.2	0.03	9.83
216	29.43	1465.8	-0.02	10.05
216	53.453	1385.1	0	0
216	41.112	1357.6	0.03	10
216	19.515	1403.3	0.04	11.75
216	52.773	1490.1	-0.02	12.01
216	30.652	1402.3	0.05	12.75
216	53.171	1363.8	0.39	2.69
216	17.366	1358.7	0.05	15.14
216	30.459	1367.4	0.28	14.24
216	55.58	1446.3	-0.63	11
217	42.938	1532.4	0	0
217	7.636	1488.7	-0.02	9.99
217	42.089	1511.8	0	0
217	41.654	1487.8	0	1.23
217	19.733	1526.6	-0.44	1.75
217	7.436	1462.7	-0.02	10
217	53.058	1527.3	-0.03	9.99
217	41.941	1456.6	0.03	10.12
217	5.812	1417.7	0.04	10
217	19.007	1497.8	-0.01	6
217	30.821	1522.3	-0.02	10
217	41.566	1419.1	0.03	10
217	53.549	1413.5	0.02	4.94
217	19.064	1451.4	0.03	8.75
217	5.93	1378.2	0.03	10
217	29.42	1470.8	-0.02	10
217	53.453	1385.1	0	0
217	41.129	1362.6	0.04	10
217	19.532	1408.6	0.03	9.86
217	52.761	1496.1	-0.03	12.02
217	30.673	1408.7	0.05	12.75
217	53.134	1364.1	0	0
217	17.374	1365.7	-0.11	13.69
217	30.671	1374.6	0.39	14.83
217	55.265	1451.8	-0.63	11
218	42.938	1532.4	0	0
218	7.626	1493.7	-0.02	9.98
218	42.089	1511.8	0	0
218	41.504	1487.8	-0.44	0
218	19.7	1526.8	0	0
218	7.427	1467.7	-0.01	10
218	53.048	1532.3	-0.02	10
218	41.938	1461.8	-0.02	9.87
218	5.828	1422.7	0.03	10
218	19	1500.8	-0.02	5.98
218	30.795	1527.3	-0.19	10.41
218	41.583	1424.1	0.03	10
218	53.559	1416.5	0.03	6.67
218	19.078	1455.8	0.02	8.67
218	5.946	1383.2	0.03	10.01
218	29.41	1475.8	-0.02	10
218	53.414	1385.5	0.24	2.94
218	41.146	1367.6	0.04	10
218	19.549	1413.6	0.03	10
218	52.827	1501.8	0.27	10.47
218	30.694	1415	0.05	12.75
218	53.003	1364.1	-0.94	0
218	17.415	1373.2	0.06	15
218	30.693	1381.8	0.05	13.45
218	6.641	1353.6	0.46	14.45
218	54.95	1457.4	-0.63	11.89
219	42.938	1532.4	0	0
219	7.616	1498.6	-0.18	8.84
219	42.089	1511.8	0	0
219	41.526	1488.2	0	1.57
219	19.7	1526.8	0	0
219	7.416	1472.7	-0.03	10
219	53.04	1536.6	-0.01	8.16
219	41.929	1466.8	-0.02	10.17
219	5.845	1427.7	0.03	10
219	19.062	1503.5	0.1	3.64
219	30.799	1533.7	0.13	14.59
219	41.6	1429.1	0.03	10
219	53.571	1420.5	0.19	9.6
219	19.148	1460	0.19	6.77
219	5.963	1388.2	0.03	10.08
219	29.401	1480.8	-0.01	10
219	53.464	1388	0.02	4.99
219	41.162	1372.6	0.04	10
219	19.565	1418.6	0.03	9.98
219	52.85	1506.8	-0.02	10.02
219	30.715	1421.4	0.04	12.75
219	52.965	1365.3	-0.11	3.49
219	17.436	1379.6	0.04	11.51
219	30.713	1388	0.04	12.06
219	6.618	1359.2	0.03	9.83
219	54.608	1463.1	-0.7	11
220	42.938	1532.4	0	0
220	7.592	1502.7	-0.18	8.83
220	42.089	1511.8	0	0
220	41.524	1489	0	1.5
220	19.7	1526.8	0	0
220	7.407	1477.7	-0.01	10
220	53.031	1541.3	-0.01	10.14
220	41.921	1470.8	-0.42	5.58
220	5.862	1432.7	0.04	10
220	18.995	1503.8	0	0
220	30.784	1541.3	-0.03	15
220	41.616	1434.1	0.03	10
220	53.588	1425.5	0.03	10
220	19.077	1462	-0.01	3.32
220	5.975	1391.7	0.01	4.93
220	29.39	1485.8	-0.02	10
220	53.431	1390.5	-0.38	5.55
220	41.185	1377.6	0.1	9.94
220	19.598	1423.5	0.03	8.73
220	52.841	1511.8	-0.02	10
220	30.736	1427.8	0.04	12.74
220	52.908	1367	-0.12	3.37
220	17.472	1385.6	0.03	11.3
220	30.734	1394	0.05	12.18
220	6.652	1364.1	0.2	9.59
220	54.265	1468.6	-0.68	11.03
221	42.939	1532.4	0.01	0
221	7.599	1507.7	-0.01	10
221	42.089	1511.8	0	0
221	41.522	1489.7	0	1.5
221	19.7	1526.8	0	0
221	7.426	1482.7	0.27	10.03
221	53.021	1546.3	-0.02	10
221	41.958	1472.7	-0.23	1.9
221	5.878	1437.7	0.03	10
221	18.995	1503.8	0	0
221	30.769	1548.8	-0.03	15
221	41.633	1439.1	0.03	9.98
221	53.605	1430.5	0.03	10
221	19.074	1463.7	0	3.38
221	5.983	1394.2	0.02	5
221	29.381	1490.8	-0.02	10
221	53.487	1395	0.04	10.17
221	41.078	1382.6	0.32	11.65
221	19.594	1427.1	0.03	6.78
221	52.83	1516.8	-0.03	10
221	30.818	1434	0.42	11.68
221	52.851	1368.6	-0.12	3.37
221	17.472	1390.6	0.03	10.02
221	30.752	1399.6	0.04	9.97
221	6.646	1367.7	-0.15	5.41
221	29.494	1355	0.05	13.75
221	54.05	1473.9	-0.01	10.21
222	42.861	1533.5	-0.28	3.82
222	7.524	1512.9	-0.25	11.92
222	42.089	1511.8	0	0
222	41.521	1490.5	-0.01	1.5
222	19.7	1526.8	0	0
222	6.857	1487.7	-0.41	10.01
222	41.917	1472.8	0	0
222	5.895	1442.7	0.04	10
222	18.995	1503.8	0	0
222	41.713	1443.8	0.26	8.08
222	53.621	1435.5	0.03	10
222	19.071	1465.4	0	3.38
222	5.992	1396.7	0.02	5
222	29.371	1495.8	-0.02	10
222	53.503	1400	0.03	10
222	41.106	1388.8	0.04	12.33
222	19.604	1430.1	0.02	5.01
222	52.82	1521.8	-0.03	10
222	30.884	1439.1	0.03	10.02
222	52.794	1370.3	-0.11	3.37
222	17.489	1395.6	0.03	9.98
222	30.769	1404.6	0.04	10
222	6.655	1370.2	0.01	5
222	17.851	1354.1	0.03	9.99
222	29.517	1361.9	0.05	13.75
222	54.043	1479	-0.03	10.17
223	42.732	1535.3	-0.26	3.75
223	7.574	1520.2	-0.03	15.03
223	42.089	1511.8	0	0
223	41.52	1491.2	0	1.5
223	19.635	1527	-0.31	1.37
223	6.877	1492.7	-0.02	10
223	41.917	1472.8	0	0
223	5.911	1447.7	0.03	10
223	18.995	1503.8	0	0
223	41.658	1446.6	0.02	4.96
223	53.638	1440.5	0.03	10
223	19.067	1467	-0.01	3.38
223	6	1399.2	0.02	5
223	29.344	1500.8	-0.19	10.4
223	53.52	1405	0.04	10
223	41.126	1394.9	0.04	12.34
223	19.611	1432.6	0.01	5
223	52.811	1526.8	-0.02	10
223	30.901	1444.1	0.04	10
223	42	1356.5	0.04	12.81
223	52.737	1372	-0.11	3.37
223	17.522	1400.5	0.03	8.83
223	30.785	1409.6	0.03	10
223	6.663	1372.7	0.02	5
223	17.867	1359.1	0.03	10
223	29.577	1368.8	0.49	13.3
223	54.034	1484.1	-0.02	10.16
224	42.603	1537.2	-0.26	3.75
224	7.541	1528.7	-0.03	18.84
224	42.089	1511.8	0	0
224	41.519	1492	0.01	1.73
224	19.528	1529	-0.35	4.37
224	6.867	1497.7	-0.02	10
224	41.917	1472.8	0	0
224	5.928	1452.7	0.03	10
224	18.995	1503.8	0	0
224	41.707	1449	0.42	4.46
224	53.655	1445.5	0.04	10
224	19.064	1468.7	-0.01	3.38
224	6.007	1401.7	0	5.01
224	29.349	1507.2	0.14	14.59
224	53.536	1410	0.03	10
224	41.146	1401.1	0.03	12.33
224	19.62	1435.1	0.02	5
224	52.801	1531.8	-0.02	10.01
224	30.917	1449.1	0.04	9.99
224	42.022	1362.9	0.04	12.75
224	52.68	1373.7	-0.12	3.38
224	17.516	1403.7	0.02	4.98
224	30.802	1414.6	0.04	10
224	6.672	1375.2	0.02	5
224	17.884	1364.1	0.03	10
224	29.667	1374.1	-0.02	9.86
224	54.024	1489.1	-0.02	10.17
224	67.69	1379.9	0.56	74.8
225	42.47	1539.1	-0.3	3.75
225	7.872	1538.7	1.8	20.1
225	42.089	1511.8	0	0
225	41.516	1492.9	-0.01	1.83
225	19.357	1531.1	-0.34	4.33
225	6.857	1502.7	-0.02	10
225	41.917	1472.8	0	0
225	5.944	1457.7	0.03	10.1
225	18.995	1503.8	0	0
225	41.668	1449.6	0	0
225	53.671	1450.5	0.03	10
225	19.061	1470.4	0	3.37
225	6.017	1404.2	0.03	4.99
225	29.333	1514.8	-0.03	15
225	53.553	1415	0.03	10
225	41.168	1407.3	0.05	12.33
225	19.628	1437.6	0.02	5.17
225	52.791	1536.8	-0.02	10
225	30.934	1454.1	0.04	10.08
225	42.043	1369.2	0.04	12.73
225	52.623	1375.4	-0.12	3.4
225	17.524	1406.1	0.02	5
225	30.819	1419.6	0.04	10
225	53.089	1350.5	0.42	4.48
225	6.68	1377.7	0.02	5
225	17.901	1369.1	0.04	10
225	29.684	1379.1	0.04	10
225	54.014	1494.2	-0.02	10.17
225	6.09	1350.7	0.01	5
225	69.743	1417.4	4.25	75.07
226	42.342	1543.1	-0.21	10.99
226	42.09	1511.8	0.01	0
226	41.515	1493.9	0	1.83
226	19.187	1533.3	-0.34	4.34
226	6.802	1507.7	-0.48	10.51
226	41.917	1472.8	0	0
226	5.936	1462.7	-0.02	10.01
226	18.995	1503.8	0	0
226	41.668	1449.6	0	0
226	53.688	1455.5	0.03	9.83
226	19.058	1472.1	0	3.38
226	6.024	1406.7	0	5
226	29.318	1522.3	-0.04	15.02
226	53.57	1420	0.04	10
226	41.188	1413.4	0.05	12.56
226	19.634	1439.2	-0.16	1.03
226	52.781	1541.8	-0.02	9.95
226	30.443	1460.3	-1.52	14.23
226	42.115	1375.4	0.09	10.58
226	52.508	1377.6	-0.06	6.72
226	17.533	1408.6	0.02	5
226	30.835	1424.6	0.03	9.99
226	53.035	1353.2	-0.21	6.92
226	6.688	1380.2	0.01	5
226	17.917	1374.1	0.03	10
226	29.7	1384.1	0.04	10
226	54.003	1499.3	-0.02	10.2
226	6.098	1353.2	0.01	5
226	71.941	1456	0.24	70
227	42.206	1548.6	-0.27	11
227	42.049	1512.5	-0.39	2.29
227	41.513	1494.8	0	1.83
227	19.015	1535.5	-0.35	4.33
227	7.832	1514.7	1.75	15.18
227	41.917	1472.8	0	0
227	5.926	1467.7	-0.02	9.93
227	19.028	1503.8	0.33	0
227	41.686	1450	0.17	1.35
227	53.69	1460.8	-0.02	10.16
227	19.055	1473.8	0	3.52
227	6.033	1409.2	0.02	5
227	29.287	1529.9	-0.03	16.3
227	53.586	1425	0.03	10
227	41.313	1418.1	-0.22	6.26
227	19.635	1439.7	0	0.1
227	52.729	1547.3	0.2	13.08
227	30.427	1467.7	-0.03	14.84
227	41.951	1379.2	-0.23	7.2
227	52.586	1383	0.04	11.83
227	17.54	1411.1	0.01	5
227	30.811	1429.6	-0.38	10.54
227	53.115	1358	0.04	9.9
227	6.697	1382.7	0.03	4.99
227	17.934	1379.1	0.03	9.98
227	29.717	1389.1	0.04	9.99
227	54.104	1504.3	0.32	9.84
227	6.107	1355.7	0.02	4.99
228	42.084	1514.8	-0.01	5.04
228	41.511	1495.7	0	1.84
228	18.845	1537.6	-0.34	4.35
228	7.828	1522.2	0.36	14.98
228	41.917	1472.8	0	0
228	5.914	1474.2	-0.03	15.07
228	19.085	1504.1	-0.03	1.78
228	41.669	1450.1	0	0
228	53.681	1465.8	-0.02	10
228	19.05	1475.7	-0.02	3.84
228	6.041	1411.7	0.01	5.01
228	29.248	1538.5	-0.42	17.11
228	53.603	1430	0.03	10
228	41.322	1420.6	0.02	5
228	19.635	1439.7	0	0
228	30.412	1475.9	-0.03	17.54
228	41.838	1382.9	-0.23	7.25
228	52.606	1388.8	0.04	11.76
228	17.55	1413.7	0.03	5.07
228	30.875	1436.6	0.05	15.17
228	53.149	1363.5	0.21	11.31
228	6.705	1385.2	0.01	5
228	18.014	1383.9	0.26	8.08
228	29.734	1394.1	0.04	10
228	54.053	1509.3	-0.43	10.54
228	6.115	1358.2	0.01	5
229	42.078	1517.3	-0.01	4.97
229	41.509	1496.6	0	1.79
229	18.67	1540.2	0.01	7.63
229	8.304	1529.7	-0.32	14.91
229	41.917	1472.8	0	0
229	5.898	1481.7	-0.04	15
229	19.1	1506.2	-0.01	5.13
229	41.669	1450.1	0	0
229	53.671	1470.8	-0.02	10
229	19.046	1477.6	-0.02	3.84
229	6.033	1414.2	-0.15	5.51
229	29.267	1548.3	-0.04	20.05
229	53.62	1435	0.03	9.99
229	41.33	1423.1	0.02	4.98
229	19.635	1439.7	0	0
229	30.378	1484.8	-0.02	18.75
229	41.726	1386.5	-0.22	7.24
229	52.625	1394.7	0.04	11.75
229	17.553	1414.8	0	1.19
229	30.859	1444.1	-0.35	15.55
229	53.149	1368.5	0.03	10.14
229	6.713	1387.7	0.02	5
229	17.958	1386.6	0	5
229	29.75	1399.1	0.04	10
229	54.08	1516.3	-0.04	15.17
229	6.123	1360.7	0.01	5
230	42.055	1520.8	-0.01	8.84
230	41.486	1498	0.32	4.85
